Model,Category,Name,Price/Details,Image URL
TRD PreRunner,Transmission,8-Speed Automatic Transmission,Included,N/A
TRD PreRunner,Drivetrain,Rear-Wheel Drive,Included,N/A
TRD Sport,Exterior,Terra,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/tacoma/7148/13/ab7ce10d8135bb8acc3d584a70a19861bacbae80d8220b8333947ed40bf9b0d6.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
TRD Sport,Exterior,Bronze Oxide,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/tacoma/7148/13/ab7ce10d8135bb8acc3d584a70a19861bacbae80d8220b8333947ed40bf9b0d6.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
TRD Sport,Exterior,Celestial Silver Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/tacoma/7148/429/c1ba65bdd310a925c60c634788b6bda38e8f2db933b8fea9e9a41ca0bd99d943.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
TRD Sport,Exterior,Ice Cap,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/tacoma/7148/942/e8ecf766ad6439419c4e5faa478cab2116d5a190037281575689dac432a6e944.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
TRD Sport,Exterior,Wind Chill Pearl *,$475,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/tacoma/7148/589/180afa2d15540f3f9cbf20b2a51d99a412f9d55ddddd2ff47827c62decec689c.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
TRD Sport,Exterior,Underground,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/tacoma/7148/114/64fe14faa358b5b6a8190a2913d7e6a627677384cc49be373c9f050f41428181.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
TRD Sport,Exterior,Blue Crush Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/tacoma/7148/13/ab7ce10d8135bb8acc3d584a70a19861bacbae80d8220b8333947ed40bf9b0d6.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
TRD Sport,Exterior,Black,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/tacoma/7148/214/ddb4cb1e215bf30cedd5eefcf77b4fbad478b69f4eb1e83cf15b11299d695d16.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
TRD Sport,Exterior,Supersonic Red *,$475,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/tacoma/7148/214/ddb4cb1e215bf30cedd5eefcf77b4fbad478b69f4eb1e83cf15b11299d695d16.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
TRD Sport,Interior,Boulder/Black Fabric w/Anodized Blue,Included,N/A
TRD Sport,Interior,Black SofTex® *,Included,N/A
TRD Sport,Interior,Boulder/Black Fabric w/Smoke Silver,Included,N/A
TRD Sport,Engine,i-FORCE 2.4L 4-Cyl. Turbo Engine,Included,N/A
TRD Sport,Transmission,8-Speed Automatic Transmission,Included,N/A
TRD Sport,Drivetrain,Rear-Wheel Drive,Included,N/A
TRD Sport,Drivetrain,4-Wheel Drive,"$3,200 MSRP",N/A
TRD Sport,Add-On,Heated Front Seats,$585 MSRP,N/A
TRD Sport,Add-On,14-in. Toyota Audio Multimedia display,$845 MSRP,N/A
TRD Sport,Add-On,14-in. Toyota Audio Multimedia display (with TRD Sport Upgrade Package),$720 MSRP,N/A
TRD Sport,Add-On,Moonroof,$850 MSRP,N/A
TRD Sport,Add-On,Towing Technology Package,$850 MSRP,N/A
