Model,Category,Name,Price/Details,Image URL
Hybrid XLE,Exterior,Midnight Black Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/highlander/6965/897/e84c23598cfa92cf9a2d82173f4860a3f2de9466bbf042ec7745f77a5e8c0406.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid XLE,Exterior,Celestial Silver Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/highlander/6965/732/a44e7724d923205b30187908adcecc3cf80f8d2c7a84db4f1322a726029aa370.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid XLE,Exterior,Magnetic Gray Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/highlander/6965/210/e65b5112dee4dddc321fc0cf9f67d743cd5c2bf997d0cd648b4c7911fc34d739.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid XLE,Exterior,Cypress,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/highlander/6965/440/028679d0a467bc9a4c3c778a92713122e1f878dde8a421d9cee762fc939b8348.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid XLE,Exterior,Blueprint,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/highlander/6965/870/ca72c7bef8396e210fbdbc1e58389500565e4c39c2c306d4bdc95d228224a34c.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid XLE,Exterior,Ruby Flare Pearl *,$475,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/highlander/6965/827/e8eeb4432cddd1043894a7705fd1856654a1d390358d0fd1860c8078e9aef51c.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid XLE,Interior,Black SofTex®-trimmed *,Included,N/A
Hybrid XLE,Interior,Graphite SofTex®-trimmed *,Included,N/A
Hybrid XLE,Interior,Harvest Beige SofTex®-trimmed *,Included,N/A
Hybrid XLE,Engine,2.5L 4-Cyl. Hybrid Engine,Included,N/A
Hybrid XLE,Transmission,Electronically controlled Continuously Variable Transmission (ECVT),Included,N/A
Hybrid XLE,Drivetrain,All-Wheel Drive,Included,N/A
Hybrid XLE,Add-On,Bench Seat,No Additional Cost,N/A
Hybrid XLE,Add-On,12.3-in. Toyota Audio Multimedia,$735 MSRP,N/A
XSE,Exterior,Wind Chill Pearl *,$475,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/highlander/6959/212/dd1e018c908091084d4d2275d7342f2136b4070980a44d451003dede134d9188.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
XSE,Exterior,Midnight Black Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/highlander/6959/327/166da0bfc2b3e0d170bb6b30b55146bd158e5bc09fe41fb2bd54d401e33ae63a.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
XSE,Exterior,Celestial Silver Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/highlander/6959/597/835d154d961c89d6811da35a09489c3096db5b815dcb68259af6e34b81849177.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
XSE,Exterior,Magnetic Gray Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/highlander/6959/446/34e7ccae727fd26bc6b981dd3d7a45b22d1dc41ce88796268ec644e996c95028.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
XSE,Exterior,Blueprint,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/highlander/6959/61/1e2560ad76d84ade987ae5908f5a26368facb6893dc75c38464668b47248a093.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
XSE,Exterior,Ruby Flare Pearl *,$475,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/highlander/6959/492/d7121904f5116bb4a03f423b0200f080a268da8333e212abd4bb3a7cb3f83ade.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
XSE,Exterior,Cement,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/highlander/6959/76/074cbebc91936bda8fa9c4f35bb17054f5d5c03897136babdc786c051003f497.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
XSE,Interior,Cockpit Red Leather-trimmed,Included,N/A
XSE,Interior,Black Mixed Media-trimmed,Included,N/A
XSE,Engine,2.4L 4-Cyl. Turbo Engine,Included,N/A
XSE,Transmission,Direct Shift 8-Speed Electronically Controlled automatic Transmission (ECT),Included,N/A
XSE,Drivetrain,All-Wheel Drive,Included,N/A
XSE,Add-On,12.3-in. Toyota Audio Multimedia with JBL® *,"$1,375 MSRP",N/A
Limited,Exterior,Heavy Metal *,$475,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/highlander/6954/118/bd2f853618b44ff111761fb6a1ef433ff7360b940efb33cefecc0337e06bb0c6.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Limited,Exterior,Wind Chill Pearl *,$475,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/highlander/6954/870/c4f8bddebf3fe9cd1fa5d0dedac62f840ae27e709bea7c1bdee48f6adda99023.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
