Model,Category,Name,Price/Details,Image URL
XLE,Exterior,Blue Crush Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacross/6305/567/f07e6e1fdddd24223fd78193b7dc60a6e9c0288f7b1fcb238fe6730fba49ed87.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
XLE,Interior,Black SofTex® *,Included,N/A
XLE,Engine,2.0L 4-Cyl. Engine,Included,N/A
XLE,Transmission,Continuously Variable Transmission with intelligence and Shift Mode (CVTi-S),Included,N/A
XLE,Drivetrain,Front-Wheel Drive,Included,N/A
XLE,Drivetrain,All-Wheel Drive,"$1,300 MSRP",N/A
XLE,Add-On,JBL® Premium Audio,$800 MSRP,N/A
XLE,Add-On,Adaptive Headlights,$615 MSRP,N/A
Hybrid S,Exterior,Celestite,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacross/6312/780/86a718b437f306119dd8e0de00f9b024b07d0a27448de9d1b39916f26b7873f8.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid S,Exterior,Wind Chill Pearl *,$475,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacross/6312/204/68293d94c1cfab438ad6cb0ec2ac7041c5950ab3aad0902f78ea6f97cb453391.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid S,Exterior,Jet Black,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacross/6312/949/b5b31afdde44e0a0e0ae75fec8bba6efe500835ccfd41ca64ee607d682b3c460.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid S,Exterior,Sonic Silver,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacross/6312/705/65868ce148345941d7d06ff2053dec442fa96c271c46b51f7afdaaa7e8ed22d5.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid S,Interior,Gray/Black Fabric,Included,N/A
Hybrid S,Engine,2.0L 4-Cyl. Hybrid Engine,Included,N/A
Hybrid S,Transmission,Continuously Variable Transmission with intelligence and Shift Mode (CVTi-S),Included,N/A
Hybrid S,Drivetrain,All-Wheel Drive,Included,N/A
Hybrid SE,Exterior,Soul Red Crystal/Jet Black roof *,$975,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacross/6314/588/bf9b04e4d0bab601a8b4ebb312ce4523fde50e0b3404cb5351584c216dae8257.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid SE,Exterior,Celestite,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacross/6314/892/2995faac88fdcbcbd2f42f7311c61a4ba608d0e62894ccaf2ea7f46e451279f0.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid SE,Exterior,Wind Chill Pearl *,$475,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacross/6314/10/635323b277639069d9e3abae197324a129e997bde7d1f8265dad2f0b23fd00ea.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid SE,Exterior,Soul Red Crystal *,$475,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacross/6314/10/635323b277639069d9e3abae197324a129e997bde7d1f8265dad2f0b23fd00ea.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid SE,Exterior,Jet Black,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacross/6314/523/384d98f3c9696e7869409bc4d569b18b30c1155910d9379bdcd0d46e7320c503.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid SE,Exterior,Sonic Silver,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacross/6314/185/b50e77796f855e71877922b3b40d27a1cdbff75fbfbe9ada00c2945e882e905e.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid SE,Exterior,Blue Crush Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacross/6314/160/9e0207a8c0c428ea1ffc9fa190ac7ddbcf9d440ef6093a32511bdd5b0751173d.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid SE,Exterior,Blue Crush Metallic/Jet Black roof *,$500,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacross/6314/588/bf9b04e4d0bab601a8b4ebb312ce4523fde50e0b3404cb5351584c216dae8257.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid SE,Exterior,Sonic Silver/Jet Black roof *,$500,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacross/6314/360/8d6f92208135c088b39d74e4be3f87df6c98b0853bed7de9a54242e2e569fe34.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid SE,Interior,Black/Blue Fabric,Included,N/A
Hybrid SE,Interior,Gray/Black Fabric,Included,N/A
Hybrid SE,Engine,2.0L 4-Cyl. Hybrid Engine,Included,N/A
Hybrid SE,Transmission,Continuously Variable Transmission with intelligence and Shift Mode (CVTi-S),Included,N/A
Hybrid SE,Drivetrain,All-Wheel Drive,Included,N/A
Hybrid SE,Add-On,JBL® Premium Audio,$800 MSRP,N/A
Hybrid Nightshade,Exterior,Soul Red Crystal/Jet Black roof *,$975,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacross/6315/93/1d0a86a5d71ca592443d00417195bf1645e02dfd3bbc760c90d5c8de1aa71cbd.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid Nightshade,Exterior,Jet Black,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacross/6315/319/c1e25bc74f4df3721c364ecb2f5fa7150640a71fa1e209eb617f320737707201.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid Nightshade,Exterior,Wind Chill Pearl / Jet Black roof *,$975,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacross/6315/619/7a866363a8aca4a7eaeffd9305c14d54e8829d9cb1ab71a4dd57baecb3b35fd9.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid Nightshade,Interior,Red/Black Fabric,Included,N/A
Hybrid Nightshade,Engine,2.0L 4-Cyl. Hybrid Engine,Included,N/A
Hybrid Nightshade,Transmission,Continuously Variable Transmission with intelligence and Shift Mode (CVTi-S),Included,N/A
Hybrid Nightshade,Drivetrain,All-Wheel Drive,Included,N/A
Hybrid Nightshade,Add-On,JBL® Premium Audio,$800 MSRP,N/A
Hybrid XSE,Exterior,Soul Red Crystal/Jet Black roof *,$975,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacross/6316/102/b9ca6cde17ba55d69f73897d64116d053936d819015b62e0dcd17b7788bccf4b.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid XSE,Exterior,Celestite,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacross/6316/436/b19cae2c4889edee1c9b45d35a13332fbb7d8113e1a643f0fb8d4af3d02486e3.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid XSE,Exterior,Wind Chill Pearl *,$475,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacross/6316/648/87bf0c2827965bed60b9ef1c31493bb0f6f031bc8180073847f0e0d7e35b4f7b.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid XSE,Exterior,Soul Red Crystal *,$475,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacross/6316/400/2e27a258c6cb99e4e8f4262f52981b1a4bc44eea4bd8bf62877adb0f6b179802.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid XSE,Exterior,Jet Black,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacross/6316/846/bcd7e28e1133e5df392e0e0c3cd66f3a51bdacf2a4ad042510ffc54337628196.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid XSE,Exterior,Sonic Silver,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacross/6316/255/703c170f19d3474e360b54b6bc1c842badd750c0f8469cff04a4fd0b6dca1f3b.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid XSE,Exterior,Blue Crush Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacross/6316/776/5e0dbd785b936dbdd4e7f9bd2461556dc326a01cfe42adcf9c72aa583a67b800.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid XSE,Exterior,Blue Crush Metallic/Jet Black roof *,$500,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacross/6316/54/0853bec649734478e353e3af60ce2a81938679a5f02257db22f49d4589ba00df.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid XSE,Exterior,Sonic Silver/Jet Black roof *,$500,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacross/6316/410/909aaeda738aba473b13c71b196cfeb03a3a11155b6a02374cab4d634277e49e.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid XSE,Interior,Black/Blue SofTex® */Mixed Media,Included,N/A
Hybrid XSE,Interior,Black SofTex® */Mixed Media,Included,N/A
Hybrid XSE,Engine,2.0L 4-Cyl. Hybrid Engine,Included,N/A
Hybrid XSE,Transmission,Continuously Variable Transmission with intelligence and Shift Mode (CVTi-S),Included,N/A
Hybrid XSE,Drivetrain,All-Wheel Drive,Included,N/A
Hybrid XSE,Add-On,JBL® Premium Audio,$800 MSRP,N/A
Hybrid XSE,Add-On,Adaptive Headlights,$615 MSRP,N/A
