Model,Category,Name,Price/Details,Image URL
Hybrid MAX Platinum,Exterior,Wind Chill Pearl *,$425,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/grandhighlanderhybrid/6732/11/49eee5338b88ddcda7381b7e09d245a9d4cecf3e7d1ec6b110fcc2a8968339e6.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid MAX Platinum,Exterior,Coastal Cream,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/grandhighlanderhybrid/6732/333/395aca45b1c539187dd2f40dc6079a85ce8fe6304bd6e4a1b5efc1db8e9bca72.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid MAX Platinum,Exterior,Celestial Silver Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/grandhighlanderhybrid/6732/383/19c8783ffa743c4732a13861a8662f11ed9c1f5469724706e0b8e77e290f12cf.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid MAX Platinum,Exterior,Ruby Flare Pearl *,$425,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/grandhighlanderhybrid/6732/596/3d69df34a0fd73bf3bad24d1698ce56401ecd89551c06d58ed871e121d6ead6f.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid MAX Platinum,Exterior,Blueprint,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/grandhighlanderhybrid/6732/630/40cbcb1e991caad516a890d453ba6981e59380af9cbeb6194df755a8b144dcff.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid MAX Platinum,Exterior,Midnight Black Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/grandhighlanderhybrid/6732/493/bee289f5c9901910ebf5c66eaaf07626ec7638007396f42fad0782e955c5dc10.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid MAX Platinum,Interior,Portobello Leather and Ultrasuede®,Included,N/A
Hybrid MAX Platinum,Interior,Black Leather and Ultrasuede®,Included,N/A
Hybrid MAX Platinum,Interior,Light Gray Leather and Ultrasuede®,Included,N/A
Hybrid MAX Platinum,Engine,2.4L 4-Cyl. Turbo Hybrid MAX Engine,Included,N/A
Hybrid MAX Platinum,Transmission,Direct Shift 6-Speed Automatic Transmission,Included,N/A
Hybrid MAX Platinum,Drivetrain,All-Wheel Drive,Included,N/A
