Model,Category,Name,Price/Details,Image URL
Limited,Exterior,Blueprint,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sequoia/7948/719/c3662aaf759bde71959cf75bc563a4b0aab510763875e6bb9b6ae6d8193d4255.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Limited,Exterior,Ice Cap,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sequoia/7948/115/877cc153456a0b655ba5f1da823a193ad54f6894bad26f9642f443bd04d05f69.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Limited,Exterior,Celestial Silver Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sequoia/7948/362/767bc31a6f464dd4fda4f456ba0b0e17b04a45e41fd29781ac5236bbd55e419c.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Limited,Exterior,Magnetic Gray Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sequoia/7948/293/3f5c76a50df0729da5f849b8240b7714ea060d67e63666a7b881ab6d5f44b273.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Limited,Exterior,Midnight Black Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sequoia/7948/365/5b85f7bdee4b041ff50f6d28c5934a70fd676676e6906ea91a57a7a122bdc4f7.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Limited,Exterior,Supersonic Red *,$475,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sequoia/7948/612/270ca7043f92300aab326f01dc76172ac79ad9b0b7182a2f4e4b70707b99f6cf.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Limited,Exterior,Lunar Rock,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sequoia/7948/718/9cf12676e64e94e69f148282fa56ceb1008cd7cf9246eb1d3a2165586e1e8fb3.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Limited,Exterior,Terra,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sequoia/7948/293/3f5c76a50df0729da5f849b8240b7714ea060d67e63666a7b881ab6d5f44b273.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Limited,Interior,Black SofTex®-trimmed *,Included,N/A
Limited,Interior,Boulder SofTex®-trimmed *,Included,N/A
Limited,Engine,i-FORCE MAX Hybrid,Included,N/A
Limited,Transmission,10-Speed Electronically Controlled automatic Transmission with intelligence (ECT-i),Included,N/A
Limited,Drivetrain,Rear-Wheel Drive,Included,N/A
Limited,Drivetrain,4-Wheel Drive,"$3,000 MSRP",N/A
Limited,Add-On,Auto-Leveling Headlamps,$195 MSRP,N/A
Limited,Add-On,Captain's Chairs,$350 MSRP,N/A
Limited,Add-On,JBL® Premium Audio,$720 MSRP,N/A
Limited,Add-On,Power Tow Mirrors,$290 MSRP,N/A
Limited,Add-On,Panoramic Roof,$500 MSRP,N/A
Platinum,Exterior,Wind Chill Pearl *,$475,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sequoia/7951/0/1c91e7604bfffcd1dce0877352f00451f5ae97375c562f5ff8f5ac88f7d772f3.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Platinum,Exterior,Blueprint,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sequoia/7951/114/5c66d52a90cae8c72458545f6965016d1b1b5ac3b87b7ee29859f5f62ea6ef9d.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Platinum,Exterior,Celestial Silver Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sequoia/7951/149/8a865bddfbc65f2ef365483c31f66fcbb21793158d22c3d3fd2e042a846e862c.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Platinum,Exterior,Magnetic Gray Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sequoia/7951/959/f28c29972bc3f396b190d7cd3617774767fb32ddc47b11d614461f95db78d40d.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Platinum,Exterior,Midnight Black Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sequoia/7951/483/51953b136d9d9b810c72349f4332afc6a7a6a0a1107ea69b865433dbf155ebc2.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Platinum,Exterior,Supersonic Red *,$475,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sequoia/7951/924/b89497c47634f4da5e1f31587370872513cc42c430728c710477cc8d6a8965a2.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Platinum,Exterior,Lunar Rock,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sequoia/7951/508/ea79371c94df190a0b54da6a855947460e0f879c15d004867da65b724849ae67.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Platinum,Exterior,Terra,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sequoia/7951/508/ea79371c94df190a0b54da6a855947460e0f879c15d004867da65b724849ae67.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Platinum,Interior,Black Leather-trimmed,Included,N/A
Platinum,Engine,i-FORCE MAX Hybrid,Included,N/A
Platinum,Transmission,10-Speed Electronically Controlled automatic Transmission with intelligence (ECT-i),Included,N/A
Platinum,Drivetrain,4-Wheel Drive,Included,N/A
Platinum,Add-On,10-In. Head-Up Display,$600 MSRP,N/A
Platinum,Add-On,Power Tow Mirrors,$290 MSRP,N/A
Platinum,Add-On,Rear Air Suspension,"$1,045 MSRP",N/A
Platinum,Add-On,Power Running Boards,"$1,005 MSRP",N/A
Platinum,Add-On,TRD Front Skid Plate,$385 MSRP,N/A
TRD Pro,Exterior,Ice Cap,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sequoia/7953/842/97f5132a9c38bc8cad3a277542864fbcce62f34a2c5ca3272fba08f1a8c69407.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
TRD Pro,Exterior,Magnetic Gray Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sequoia/7953/477/84ff958db1074fefa3ef5186c61b960efc375fd4f5c5600feb23dc5dba5cf950.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
TRD Pro,Exterior,Midnight Black Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sequoia/7953/155/8436be3b5cfcc6ffaca44cd51f5f8b59099ece8501f23cbe74c59c35a50fa518.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
TRD Pro,Exterior,Mudbath,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sequoia/7953/158/93db754647699f00f9d2ad73e39a37bb33a97fb25620c51b750023f940bed885.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
TRD Pro,Interior,Cockpit Red SofTex®-trimmed *,Included,N/A
TRD Pro,Interior,Black SofTex®-trimmed *,Included,N/A
TRD Pro,Engine,i-FORCE MAX Hybrid,Included,N/A
TRD Pro,Transmission,10-Speed Electronically Controlled automatic Transmission with intelligence (ECT-i),Included,N/A
TRD Pro,Drivetrain,4-Wheel Drive,Included,N/A
TRD Pro,Add-On,Power Tow Mirrors,$290 MSRP,N/A
TRD Pro,Add-On,Panoramic Roof,$500 MSRP,N/A
1794 Edition,Exterior,Wind Chill Pearl *,$475,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sequoia/7957/968/2ef3aef04e5f5d1e37aad4a9c0779be01f6a7ee68b8c6f154321f2551e2b3277.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
1794 Edition,Exterior,Blueprint,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sequoia/7957/655/6ab0b93fc54bdfc8042d12b9485a2206de48e37189a22a33df9c691531d90629.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
1794 Edition,Exterior,Celestial Silver Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sequoia/7957/976/22d9f758f9ca3e02ce8c65f209b0d8c4f21b7a1ccdc032d27b25648efb7433ac.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
1794 Edition,Exterior,Magnetic Gray Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sequoia/7957/597/5206ae7d0d8ccb720c873a8c6b6089c481e1ae3811735315f44b5161a7ffb3ce.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
1794 Edition,Exterior,Midnight Black Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sequoia/7957/660/ab8e19d430ce464793d212caba3106f2a57167fb45a809bdd21bec3cd782cf4b.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
1794 Edition,Exterior,Lunar Rock,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sequoia/7957/404/f036314c6f3709fbaa3d6e4abe275e14bac8a650cd6785addb293c26aabdae60.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
1794 Edition,Exterior,Terra,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sequoia/7957/404/f036314c6f3709fbaa3d6e4abe275e14bac8a650cd6785addb293c26aabdae60.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
1794 Edition,Interior,Saddle Tan Leather-trimmed,Included,N/A
1794 Edition,Engine,i-FORCE MAX Hybrid,Included,N/A
1794 Edition,Transmission,10-Speed Electronically Controlled automatic Transmission with intelligence (ECT-i),Included,N/A
1794 Edition,Drivetrain,4-Wheel Drive,Included,N/A
1794 Edition,Add-On,10-In. Head-Up Display,$600 MSRP,N/A
1794 Edition,Add-On,1794 Grade Package with Power Tow Mirrors,$290 MSRP,N/A
1794 Edition,Add-On,Rear Air Suspension,"$1,045 MSRP",N/A
1794 Edition,Add-On,Power Running Boards,"$1,005 MSRP",N/A
1794 Edition,Add-On,TRD Front Skid Plate,$385 MSRP,N/A
Capstone,Exterior,Wind Chill Pearl *,$475,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sequoia/7955/229/33cf37b5060b0ff68c14fe6811a1cb90453f6594021ec242270da4e9c5645ab6.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Capstone,Exterior,Blueprint,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sequoia/7955/8/dc878938d6781ea10230a11a34eaca0085bd91fd9e3398d05a6860432386e909.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Capstone,Exterior,Celestial Silver Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sequoia/7955/936/d9bc245043d6fc0c72d030574ae9a4b06ac99a0b7cdff253380d4017aaa9831c.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Capstone,Exterior,Magnetic Gray Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sequoia/7955/692/64e7531ce0c48285ef259b5b758ab65260ebc0cdd6611ab9b094d4bd31f478a4.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Capstone,Exterior,Midnight Black Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sequoia/7955/478/6862a9de9e5170d1836e66fb6679b9c3609f15efb8c172d39903bed4b64bd1b4.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Capstone,Exterior,Supersonic Red *,$475,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/sequoia/7955/10/9b39945a24bb9f4c000c30f4aea439d8fcb803251be99c7e835e76921eb29834.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Capstone,Interior,Black and White Semi-Aniline Leather-trimmed,Included,N/A
Capstone,Engine,i-FORCE MAX Hybrid,Included,N/A
Capstone,Transmission,10-Speed Electronically Controlled automatic Transmission with intelligence (ECT-i),Included,N/A
Capstone,Drivetrain,4-Wheel Drive,Included,N/A
Capstone,Add-On,Rear Air Suspension,"$1,045 MSRP",N/A
