Model,MSRP,Build URL,Image URL_x,MPG,Category,Name,Price/Details,Image URL_y
LE,"$27,950",https://www.toyota.com/configurator/build/step/model/year/2024/series/prius/model/1223/?bap_guid=ad6ffa50-caa0-4fd7-b8ca-72c8ec6b65d5,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/prius/1223/986/2431f1fa6a2bd15d4507c58ab79ccc814b16dde61d0f308b20c498a5a503d58e.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",57/56,Exterior,Cutting Edge,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/prius/1223/637/61a3301df3e6a1cf1560c8fedf61a3ff1af2b698019cf3513f23f6961b62adae.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
LE,"$27,950",https://www.toyota.com/configurator/build/step/model/year/2024/series/prius/model/1223/?bap_guid=ad6ffa50-caa0-4fd7-b8ca-72c8ec6b65d5,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/prius/1223/986/2431f1fa6a2bd15d4507c58ab79ccc814b16dde61d0f308b20c498a5a503d58e.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",57/56,Exterior,Guardian Gray,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/prius/1223/389/1ebdd935200e0a0f9221031d1e28bd93dbdd3ff0b5538e9a064a7db0c1a0ca67.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
LE,"$27,950",https://www.toyota.com/configurator/build/step/model/year/2024/series/prius/model/1223/?bap_guid=ad6ffa50-caa0-4fd7-b8ca-72c8ec6b65d5,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/prius/1223/986/2431f1fa6a2bd15d4507c58ab79ccc814b16dde61d0f308b20c498a5a503d58e.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",57/56,Exterior,Midnight Black Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/prius/1223/296/ec1c20782478401cae0e8cb95ca92f03dbb9abaa6521a60fe1bb338b12efca5c.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
LE,"$27,950",https://www.toyota.com/configurator/build/step/model/year/2024/series/prius/model/1223/?bap_guid=ad6ffa50-caa0-4fd7-b8ca-72c8ec6b65d5,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/prius/1223/986/2431f1fa6a2bd15d4507c58ab79ccc814b16dde61d0f308b20c498a5a503d58e.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",57/56,Exterior,Supersonic Red *,$425,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/prius/1223/257/09e5fc3919ab9aa5e66be104dc0d103071ad7167cd60d49c7729e416e5beb357.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
LE,"$27,950",https://www.toyota.com/configurator/build/step/model/year/2024/series/prius/model/1223/?bap_guid=ad6ffa50-caa0-4fd7-b8ca-72c8ec6b65d5,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/prius/1223/986/2431f1fa6a2bd15d4507c58ab79ccc814b16dde61d0f308b20c498a5a503d58e.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",57/56,Exterior,Wind Chill Pearl *,$425,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/prius/1223/986/2431f1fa6a2bd15d4507c58ab79ccc814b16dde61d0f308b20c498a5a503d58e.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
LE,"$27,950",https://www.toyota.com/configurator/build/step/model/year/2024/series/prius/model/1223/?bap_guid=ad6ffa50-caa0-4fd7-b8ca-72c8ec6b65d5,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/prius/1223/986/2431f1fa6a2bd15d4507c58ab79ccc814b16dde61d0f308b20c498a5a503d58e.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",57/56,Exterior,Reservoir Blue,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/prius/1223/962/48e3aec2d71279df8845cfb4223bd0eefec96f273fdbe158bf7cfd8d8dacfe5e.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
LE,"$27,950",https://www.toyota.com/configurator/build/step/model/year/2024/series/prius/model/1223/?bap_guid=ad6ffa50-caa0-4fd7-b8ca-72c8ec6b65d5,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/prius/1223/986/2431f1fa6a2bd15d4507c58ab79ccc814b16dde61d0f308b20c498a5a503d58e.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",57/56,Interior,Lt. Gray,Included,
LE,"$27,950",https://www.toyota.com/configurator/build/step/model/year/2024/series/prius/model/1223/?bap_guid=ad6ffa50-caa0-4fd7-b8ca-72c8ec6b65d5,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/prius/1223/986/2431f1fa6a2bd15d4507c58ab79ccc814b16dde61d0f308b20c498a5a503d58e.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",57/56,Interior,Gradient Black,Included,
LE,"$27,950",https://www.toyota.com/configurator/build/step/model/year/2024/series/prius/model/1223/?bap_guid=ad6ffa50-caa0-4fd7-b8ca-72c8ec6b65d5,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/prius/1223/986/2431f1fa6a2bd15d4507c58ab79ccc814b16dde61d0f308b20c498a5a503d58e.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",57/56,Engine,2.0L 4-Cyl. Gas/Electric Hybrid Engine,Included,
LE,"$27,950",https://www.toyota.com/configurator/build/step/model/year/2024/series/prius/model/1223/?bap_guid=ad6ffa50-caa0-4fd7-b8ca-72c8ec6b65d5,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/prius/1223/986/2431f1fa6a2bd15d4507c58ab79ccc814b16dde61d0f308b20c498a5a503d58e.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",57/56,Transmission,Electronically controlled Continuously Variable Transmission (ECVT),Included,
LE,"$27,950",https://www.toyota.com/configurator/build/step/model/year/2024/series/prius/model/1223/?bap_guid=ad6ffa50-caa0-4fd7-b8ca-72c8ec6b65d5,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/prius/1223/986/2431f1fa6a2bd15d4507c58ab79ccc814b16dde61d0f308b20c498a5a503d58e.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",57/56,Drivetrain,Front-Wheel Drive,Included,
LE,"$27,950",https://www.toyota.com/configurator/build/step/model/year/2024/series/prius/model/1223/?bap_guid=ad6ffa50-caa0-4fd7-b8ca-72c8ec6b65d5,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/prius/1223/986/2431f1fa6a2bd15d4507c58ab79ccc814b16dde61d0f308b20c498a5a503d58e.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",57/56,Add-On,Front and Rear Parking Assist with Automatic Braking *,$35 MSRP,
LE AWD,"$29,350",https://www.toyota.com/configurator/build/step/model/year/2024/series/prius/model/1263/?bap_guid=ad6ffa50-caa0-4fd7-b8ca-72c8ec6b65d5,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/prius/1263/961/1aca61f1398aceb676bed219dd8f13325a40fb4f9549d6bb93c50541cf1c7749.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",53/54,Exterior,Cutting Edge,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/prius/1263/358/c8433b8e5cdf1f299896816df38a23b6b40bc690c0271ef25afaf2f239de31d4.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
LE AWD,"$29,350",https://www.toyota.com/configurator/build/step/model/year/2024/series/prius/model/1263/?bap_guid=ad6ffa50-caa0-4fd7-b8ca-72c8ec6b65d5,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/prius/1263/961/1aca61f1398aceb676bed219dd8f13325a40fb4f9549d6bb93c50541cf1c7749.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",53/54,Exterior,Guardian Gray,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/prius/1263/858/bd7ea21adf7aed8bbd95d56c5219f1dbb611591669be0fd4f445f961dfb41378.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
LE AWD,"$29,350",https://www.toyota.com/configurator/build/step/model/year/2024/series/prius/model/1263/?bap_guid=ad6ffa50-caa0-4fd7-b8ca-72c8ec6b65d5,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/prius/1263/961/1aca61f1398aceb676bed219dd8f13325a40fb4f9549d6bb93c50541cf1c7749.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",53/54,Exterior,Midnight Black Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/prius/1263/961/1aca61f1398aceb676bed219dd8f13325a40fb4f9549d6bb93c50541cf1c7749.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
