Model Name,MSRP,Build URL,Image URL,MPG
XLE,"$43,590",https://www.toyota.com/configurator/build/step/model/year/2025/series/toyotacrownsignia/model/4040/?bap_guid=39c402d9-b94a-4947-a906-caf587092781,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/toyotacrownsignia/4040/558/3914d4fe33b0c185becdeffbb94d44c217ea9f9eb213ebfb8577bc399d4ed11f.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",39/37
Limited,"$47,990",https://www.toyota.com/configurator/build/step/model/year/2025/series/toyotacrownsignia/model/4041/?bap_guid=39c402d9-b94a-4947-a906-caf587092781,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/toyotacrownsignia/4041/439/527bd60f5ad73b904eb45d5375de11c804cceba9a75cff72cb92556b319328c3.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",39/37
