Model Name,MSRP,Build URL,Image URL,MPG
XLE,"$50,190",https://www.toyota.com/configurator/build/step/model/year/2024/series/mirai/model/3002/?bap_guid=740c7f48-45ae-43f7-969c-bed53c02d774,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/mirai/3002/547/602c2bdb735a6eb3dcf84e8a532ee4e0a9b3d7bc08c09fcf267e9b5a213baec1.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",76/71
Limited,"$67,115",https://www.toyota.com/configurator/build/step/model/year/2024/series/mirai/model/3003/?bap_guid=740c7f48-45ae-43f7-969c-bed53c02d774,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/mirai/3003/116/04fe98c4e6e0a8bbd0e1ab87a07f57c0d6860f7fe43dc24512099b1f7934b436.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",67/64
