Model,MSRP,Build URL,Image URL_x,MPG,Category,Name,Price/Details,Image URL_y
Hybrid SE,"$29,715",https://www.toyota.com/configurator/build/step/model/year/2025/series/corollacrosshybrid/model/6314/?bap_guid=1b42f8da-45f3-4bcb-bdfd-9379067a54e8,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6314/278/11ee3ea6c2ed4c468040577da00035ad74f992643c3956c4b2ffc488138afa56.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",45/38,Exterior,Wind Chill Pearl *,$475,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6314/728/3228c9206498d5dd98571043e846d72340d444a9cae3501b75c4eabf3716b516.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid SE,"$29,715",https://www.toyota.com/configurator/build/step/model/year/2025/series/corollacrosshybrid/model/6314/?bap_guid=1b42f8da-45f3-4bcb-bdfd-9379067a54e8,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6314/278/11ee3ea6c2ed4c468040577da00035ad74f992643c3956c4b2ffc488138afa56.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",45/38,Exterior,Soul Red Crystal *,$475,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6314/728/3228c9206498d5dd98571043e846d72340d444a9cae3501b75c4eabf3716b516.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid SE,"$29,715",https://www.toyota.com/configurator/build/step/model/year/2025/series/corollacrosshybrid/model/6314/?bap_guid=1b42f8da-45f3-4bcb-bdfd-9379067a54e8,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6314/278/11ee3ea6c2ed4c468040577da00035ad74f992643c3956c4b2ffc488138afa56.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",45/38,Exterior,Jet Black,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6314/342/aaf9048647af0b1a96f845358c0090418f6fa0b36ec5b92cc48f41f6dc7c37cf.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid SE,"$29,715",https://www.toyota.com/configurator/build/step/model/year/2025/series/corollacrosshybrid/model/6314/?bap_guid=1b42f8da-45f3-4bcb-bdfd-9379067a54e8,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6314/278/11ee3ea6c2ed4c468040577da00035ad74f992643c3956c4b2ffc488138afa56.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",45/38,Exterior,Sonic Silver,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6314/84/fd68d5a406ab2ef64133e92c92db734e49b1a01cb04a983bb377829e97be5ab6.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid SE,"$29,715",https://www.toyota.com/configurator/build/step/model/year/2025/series/corollacrosshybrid/model/6314/?bap_guid=1b42f8da-45f3-4bcb-bdfd-9379067a54e8,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6314/278/11ee3ea6c2ed4c468040577da00035ad74f992643c3956c4b2ffc488138afa56.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",45/38,Exterior,Blue Crush Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6314/396/40ca765c2f3e2897a7fed3e8f000980b0f35dd21b4e1c352e71d133cbea1b8ad.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid SE,"$29,715",https://www.toyota.com/configurator/build/step/model/year/2025/series/corollacrosshybrid/model/6314/?bap_guid=1b42f8da-45f3-4bcb-bdfd-9379067a54e8,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6314/278/11ee3ea6c2ed4c468040577da00035ad74f992643c3956c4b2ffc488138afa56.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",45/38,Exterior,Blue Crush Metallic/Jet Black roof *,$500,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6314/278/11ee3ea6c2ed4c468040577da00035ad74f992643c3956c4b2ffc488138afa56.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid SE,"$29,715",https://www.toyota.com/configurator/build/step/model/year/2025/series/corollacrosshybrid/model/6314/?bap_guid=1b42f8da-45f3-4bcb-bdfd-9379067a54e8,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6314/278/11ee3ea6c2ed4c468040577da00035ad74f992643c3956c4b2ffc488138afa56.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",45/38,Exterior,Sonic Silver/Jet Black roof *,$500,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6314/690/b0c3374af56fc6dcf9400f4868e82a594b7d78b0eea7fb3dcd0016ee07fe3098.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid SE,"$29,715",https://www.toyota.com/configurator/build/step/model/year/2025/series/corollacrosshybrid/model/6314/?bap_guid=1b42f8da-45f3-4bcb-bdfd-9379067a54e8,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6314/278/11ee3ea6c2ed4c468040577da00035ad74f992643c3956c4b2ffc488138afa56.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",45/38,Interior,Black/Blue Fabric,Included,
Hybrid SE,"$29,715",https://www.toyota.com/configurator/build/step/model/year/2025/series/corollacrosshybrid/model/6314/?bap_guid=1b42f8da-45f3-4bcb-bdfd-9379067a54e8,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6314/278/11ee3ea6c2ed4c468040577da00035ad74f992643c3956c4b2ffc488138afa56.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",45/38,Interior,Gray/Black Fabric,Included,
Hybrid SE,"$29,715",https://www.toyota.com/configurator/build/step/model/year/2025/series/corollacrosshybrid/model/6314/?bap_guid=1b42f8da-45f3-4bcb-bdfd-9379067a54e8,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6314/278/11ee3ea6c2ed4c468040577da00035ad74f992643c3956c4b2ffc488138afa56.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",45/38,Engine,2.0L 4-Cyl. Hybrid Engine,Included,
Hybrid SE,"$29,715",https://www.toyota.com/configurator/build/step/model/year/2025/series/corollacrosshybrid/model/6314/?bap_guid=1b42f8da-45f3-4bcb-bdfd-9379067a54e8,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6314/278/11ee3ea6c2ed4c468040577da00035ad74f992643c3956c4b2ffc488138afa56.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",45/38,Transmission,Continuously Variable Transmission with intelligence and Shift Mode (CVTi-S),Included,
Hybrid SE,"$29,715",https://www.toyota.com/configurator/build/step/model/year/2025/series/corollacrosshybrid/model/6314/?bap_guid=1b42f8da-45f3-4bcb-bdfd-9379067a54e8,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6314/278/11ee3ea6c2ed4c468040577da00035ad74f992643c3956c4b2ffc488138afa56.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",45/38,Drivetrain,All-Wheel Drive,Included,
