Model,MSRP,Build URL,Image URL_x,MPG,Category,Name,Price/Details,Image URL_y
Hybrid LE,"$23,500",https://www.toyota.com/configurator/build/step/model/year/2024/series/corollahybrid/model/1882/?bap_guid=97ed9137-73de-4100-bd88-30110c1ea369,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/corollahybrid/1882/789/0f50605dea4df861402637a4550051e971dddae2ee5034f41fe68ff7e96ab5ab.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",53/46,Exterior,Midnight Black Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/corollahybrid/1882/774/fd69881ed9b4547779da631376d87bba93ea9b006f8ace1d24ec6321cf1c707b.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid LE,"$23,500",https://www.toyota.com/configurator/build/step/model/year/2024/series/corollahybrid/model/1882/?bap_guid=97ed9137-73de-4100-bd88-30110c1ea369,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/corollahybrid/1882/789/0f50605dea4df861402637a4550051e971dddae2ee5034f41fe68ff7e96ab5ab.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",53/46,Exterior,Ruby Flare Pearl *,$425,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/corollahybrid/1882/923/2a7571d3c22a29620299d7c8f761b6f081f2c3dcb9c765fd9e9f52b7eff38834.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid LE,"$23,500",https://www.toyota.com/configurator/build/step/model/year/2024/series/corollahybrid/model/1882/?bap_guid=97ed9137-73de-4100-bd88-30110c1ea369,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/corollahybrid/1882/789/0f50605dea4df861402637a4550051e971dddae2ee5034f41fe68ff7e96ab5ab.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",53/46,Exterior,Wind Chill Pearl *,$425,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/corollahybrid/1882/789/0f50605dea4df861402637a4550051e971dddae2ee5034f41fe68ff7e96ab5ab.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid LE,"$23,500",https://www.toyota.com/configurator/build/step/model/year/2024/series/corollahybrid/model/1882/?bap_guid=97ed9137-73de-4100-bd88-30110c1ea369,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/corollahybrid/1882/789/0f50605dea4df861402637a4550051e971dddae2ee5034f41fe68ff7e96ab5ab.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",53/46,Exterior,Ice Cap,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/corollahybrid/1882/447/ab61f04fad5c638adbc5e5865c1042577f4b4ca2d7a2977e84eb16b70d80331a.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid LE,"$23,500",https://www.toyota.com/configurator/build/step/model/year/2024/series/corollahybrid/model/1882/?bap_guid=97ed9137-73de-4100-bd88-30110c1ea369,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/corollahybrid/1882/789/0f50605dea4df861402637a4550051e971dddae2ee5034f41fe68ff7e96ab5ab.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",53/46,Exterior,Classic Silver Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/corollahybrid/1882/815/278de1d73d3bcbcb043216688b5317911c73809572e74c586ca721bbc9c66de3.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid LE,"$23,500",https://www.toyota.com/configurator/build/step/model/year/2024/series/corollahybrid/model/1882/?bap_guid=97ed9137-73de-4100-bd88-30110c1ea369,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/corollahybrid/1882/789/0f50605dea4df861402637a4550051e971dddae2ee5034f41fe68ff7e96ab5ab.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",53/46,Exterior,Celestite,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/corollahybrid/1882/662/375819d641439496236645818782d98ef919340abbd78924d666a637738ee1f3.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid LE,"$23,500",https://www.toyota.com/configurator/build/step/model/year/2024/series/corollahybrid/model/1882/?bap_guid=97ed9137-73de-4100-bd88-30110c1ea369,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/corollahybrid/1882/789/0f50605dea4df861402637a4550051e971dddae2ee5034f41fe68ff7e96ab5ab.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",53/46,Exterior,Underground,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/corollahybrid/1882/760/a44d3308b18615ed78745977c896c79621ddc47afbd4a173b0f44248dc0529d5.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid LE,"$23,500",https://www.toyota.com/configurator/build/step/model/year/2024/series/corollahybrid/model/1882/?bap_guid=97ed9137-73de-4100-bd88-30110c1ea369,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/corollahybrid/1882/789/0f50605dea4df861402637a4550051e971dddae2ee5034f41fe68ff7e96ab5ab.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",53/46,Exterior,Blueprint,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/corollahybrid/1882/377/58979621d89a8859db512ca5fa6084775b247518a85201de957933bc041cf327.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid LE,"$23,500",https://www.toyota.com/configurator/build/step/model/year/2024/series/corollahybrid/model/1882/?bap_guid=97ed9137-73de-4100-bd88-30110c1ea369,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/corollahybrid/1882/789/0f50605dea4df861402637a4550051e971dddae2ee5034f41fe68ff7e96ab5ab.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",53/46,Interior,Light Gray Fabric,Included,
Hybrid LE,"$23,500",https://www.toyota.com/configurator/build/step/model/year/2024/series/corollahybrid/model/1882/?bap_guid=97ed9137-73de-4100-bd88-30110c1ea369,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2024/corollahybrid/1882/789/0f50605dea4df861402637a4550051e971dddae2ee5034f41fe68ff7e96ab5ab.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",53/46,Interior,Black Fabric,Included,
