Model,Category,Name,Price/Details,Image URL
Limited i-FORCE MAX,Exterior,Black,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/4runnerhybrid/8632/786/8f77bfda585c5bff96465495e1862640ec8029a44a39d93d7c3cdefea1d1f899.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Limited i-FORCE MAX,Exterior,Supersonic Red *,$425,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/4runnerhybrid/8632/372/1902a3ac16c3248a11b648401adfede7ea1dbffe8932e4c53f81d3f4c4225afc.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Limited i-FORCE MAX,Exterior,Heritage Blue,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/4runnerhybrid/8632/530/06ca55ca7788dce8b9ca187038c0150346a98e94da071f4e3977c12a6075d4c6.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Limited i-FORCE MAX,Interior,Black Leather,Included,N/A
Limited i-FORCE MAX,Interior,Portobello Leather,Included,N/A
Limited i-FORCE MAX,Engine,i-FORCE MAX 2.4L 4-Cyl. Turbo Hybrid Powertrain,Included,N/A
Limited i-FORCE MAX,Transmission,8-Speed Automatic Transmission,Included,N/A
Limited i-FORCE MAX,Drivetrain,Full-time 4-Wheel Drive,Included,N/A
Limited i-FORCE MAX,Add-On,Digital Key* Capability,$275 MSRP,N/A
Limited i-FORCE MAX,Add-On,Power Running Boards,"$1,005 MSRP",N/A
Limited i-FORCE MAX,Add-On,Tow Tech Package,$400 MSRP,N/A
Limited i-FORCE MAX,Add-On,LED Liftgate Light,$200 MSRP,N/A
Platinum,Exterior,Wind Chill Pearl *,$425,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/4runnerhybrid/8638/813/0e2778a532742c70c4e23f05ee44041bd834a32faeca085ec2fff428f342cfbd.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Platinum,Exterior,Cutting Edge,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/4runnerhybrid/8638/147/ee05e6b39706b721ad3a991c84774208c060227469e1671656a48f4c288175f5.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Platinum,Exterior,Underground,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/4runnerhybrid/8638/162/0de8465284b4e2ba0401f0c3fb2de607c47d7b327b205aabd188866923b96d05.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Platinum,Exterior,Black,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/4runnerhybrid/8638/100/e5527bc4810003f418e53ba054d3f6a49409040b53eca8d2d34c7adc4178d2b0.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Platinum,Exterior,Supersonic Red *,$425,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/4runnerhybrid/8638/78/f321de46d0acebf7438ff416c819d814e10c98e9612842bcb0067f4cacf1c3c4.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Platinum,Exterior,Heritage Blue,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/4runnerhybrid/8638/84/4424bfcc5e74eb0f61e83049fcae3e37d55f1cae3072c82f3e5f089c31ab3b6c.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Platinum,Interior,Dark Navy Premium Leather,Included,N/A
Platinum,Engine,i-FORCE MAX 2.4L 4-Cyl. Turbo Hybrid Powertrain,Included,N/A
Platinum,Transmission,8-Speed Automatic Transmission,Included,N/A
Platinum,Drivetrain,Full-time 4-Wheel Drive,Included,N/A
Platinum,Add-On,Power Running Boards,"$1,005 MSRP",N/A
Platinum,Add-On,LED Liftgate Light,$200 MSRP,N/A
TRD Pro,Exterior,Ice Cap,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/4runnerhybrid/8634/819/1b70c323386e74b3a1fac11a6da33cbf1ebb4e244c17afdadde6b698f6c631dd.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
TRD Pro,Exterior,Underground,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/4runnerhybrid/8634/530/50a6eb7291ad0362496a2297b5bf67d5b3b127585d39f53b81238a64e6032cf1.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
TRD Pro,Exterior,Black,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/4runnerhybrid/8634/508/0d21fdf447808feda4603669f0aebc8483fe6e4e4aadadb19b48042295864cff.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
TRD Pro,Exterior,Mudbath,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/4runnerhybrid/8634/322/c483ca3a4af9740328d8b535684948d6d1e2ddf34df4a919c4512cbb43048423.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
TRD Pro,Interior,Black SofTex,Included,N/A
TRD Pro,Interior,Cockpit Red SofTex,Included,N/A
TRD Pro,Engine,i-FORCE MAX 2.4L 4-Cyl. Turbo Hybrid Powertrain,Included,N/A
TRD Pro,Transmission,8-Speed Automatic Transmission,Included,N/A
TRD Pro,Drivetrain,Part-time 4-Wheel Drive,Included,N/A
TRD Pro,Add-On,Digital Key* Capability,$275 MSRP,N/A
TRD Pro,Add-On,LED Liftgate Light,$200 MSRP,N/A
Trailhunter,Exterior,Ice Cap,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/4runnerhybrid/8636/558/8ac2e1a6bd9c95c3ffd97d0a0cb6e52226ccb22deb7a3ab3f15b7638f0620f43.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Trailhunter,Exterior,Underground,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/4runnerhybrid/8636/521/ce7ea5f9486a306bf0d4cc55521439fbffb43e3c8c6de2c9eedef26c99dafba7.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Trailhunter,Exterior,Black,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/4runnerhybrid/8636/34/be6cd74215cac718564ced5cc231b0f31e7ae6a02ee6a6fd7c63e188afb240b3.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Trailhunter,Exterior,Everest,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/4runnerhybrid/8636/260/571e671425f6103ee318d265faea6a43b7d7d417cdbeaefb74fe9e767c4454e6.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Trailhunter,Interior,Mineral SofTex,Included,N/A
Trailhunter,Engine,i-FORCE MAX 2.4L 4-Cyl. Turbo Hybrid Powertrain,Included,N/A
Trailhunter,Transmission,8-Speed Automatic Transmission,Included,N/A
Trailhunter,Drivetrain,Part-time 4-Wheel Drive,Included,N/A
Trailhunter,Add-On,Digital Key* Capability,$275 MSRP,N/A
