Model Name,MSRP,Build URL,Image URL,MPG
TRD Off-Road i-FORCE MAX,"$51,990",https://www.toyota.com/configurator/build/step/model/year/2025/series/4runnerhybrid/model/8628/?bap_guid=7de27fb9-7093-47f8-9b52-6b858bd1e8eb,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/4runnerhybrid/8628/461/e72983350b8d58878cd5534b389dbbd329cd4c418a702302c6bf93dfa424abed.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",23/24
TRD Off-Road Premium i-FORCE MAX,"$57,770",https://www.toyota.com/configurator/build/step/model/year/2025/series/4runnerhybrid/model/8630/?bap_guid=7de27fb9-7093-47f8-9b52-6b858bd1e8eb,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/4runnerhybrid/8630/834/302bccc2b4e4564a5c08fb9e827a6e8497b6b418a2048619588c3e3bb33e72d4.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",23/24
Limited i-FORCE MAX,"$60,200",https://www.toyota.com/configurator/build/step/model/year/2025/series/4runnerhybrid/model/8632/?bap_guid=7de27fb9-7093-47f8-9b52-6b858bd1e8eb,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/4runnerhybrid/8632/372/1902a3ac16c3248a11b648401adfede7ea1dbffe8932e4c53f81d3f4c4225afc.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",23/24
Platinum,"$62,860",https://www.toyota.com/configurator/build/step/model/year/2025/series/4runnerhybrid/model/8638/?bap_guid=7de27fb9-7093-47f8-9b52-6b858bd1e8eb,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/4runnerhybrid/8638/162/0de8465284b4e2ba0401f0c3fb2de607c47d7b327b205aabd188866923b96d05.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",23/24
TRD Pro,"$66,900",https://www.toyota.com/configurator/build/step/model/year/2025/series/4runnerhybrid/model/8634/?bap_guid=7de27fb9-7093-47f8-9b52-6b858bd1e8eb,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/4runnerhybrid/8634/322/c483ca3a4af9740328d8b535684948d6d1e2ddf34df4a919c4512cbb43048423.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",23/24
Trailhunter,"$66,900",https://www.toyota.com/configurator/build/step/model/year/2025/series/4runnerhybrid/model/8636/?bap_guid=7de27fb9-7093-47f8-9b52-6b858bd1e8eb,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/4runnerhybrid/8636/260/571e671425f6103ee318d265faea6a43b7d7d417cdbeaefb74fe9e767c4454e6.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",23/24
