Model,Category,Name,Price/Details,Image URL
Hybrid Nightshade,Exterior,Soul Red Crystal/Jet Black roof *,$975,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6315/872/d6277c00295aa5ba251069c60215787d4816536a7156b0bcc316f9c2af019572.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid Nightshade,Exterior,Jet Black,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6315/924/3adc30bc0c6d163b7e8bd28afc6e33a7f1e9ec475b691472e6a811f7875ced39.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid Nightshade,Exterior,Wind Chill Pearl / Jet Black roof *,$975,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6315/549/45accce5355770fcc5809d13e04fa89ed7073b445246c65b4a98a6263b69ab8d.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid Nightshade,Interior,Red/Black Fabric,Included,N/A
Hybrid Nightshade,Engine,2.0L 4-Cyl. Hybrid Engine,Included,N/A
Hybrid Nightshade,Transmission,Continuously Variable Transmission with intelligence and Shift Mode (CVTi-S),Included,N/A
Hybrid Nightshade,Drivetrain,All-Wheel Drive,Included,N/A
Hybrid Nightshade,Add-On,JBL® Premium Audio,$800 MSRP,N/A
Hybrid XSE,Exterior,Soul Red Crystal/Jet Black roof *,$975,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6316/340/e2cabc7cd1f4694954f46b8154436305b273d9f237d7f18a0d426be26c27dfc4.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid XSE,Exterior,Celestite,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6316/804/e6b673842337d27099ba7c237debe5f04e99ce317b7ed10a9c0d1d5a44ec463d.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid XSE,Exterior,Wind Chill Pearl *,$475,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6316/802/07c170aafd7f340f333aaca06da0e7fae72f633ea3305fefdaf5287263c5ee27.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid XSE,Exterior,Soul Red Crystal *,$475,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6316/303/8c75e7d7ea9efa60a486fa7efe27bc4a87cbbc1f30819fedd533c3d93f30ee8e.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid XSE,Exterior,Jet Black,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6316/475/783e66d31a136b92816d3601ba9f046cbe5d1b61c414c3e0715adc56e0279539.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid XSE,Exterior,Sonic Silver,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6316/578/7cfb9d424e70c54e63d16936fe03f00303bea54a69d8fc89e925bf6c4d614a5f.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid XSE,Exterior,Blue Crush Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6316/380/cdb19d247536ad05b50fa9df9b9e95d121ab4a88f3c4df55b3f1c33940bab083.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid XSE,Exterior,Blue Crush Metallic/Jet Black roof *,$500,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6316/567/3d4a29e76a7ff1c57672265674acab0d0a44d725def810e8ca787fa2a67c5d14.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid XSE,Exterior,Sonic Silver/Jet Black roof *,$500,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6316/732/a4e246fc477b50942d7e4709560da5024bd6a94fc903cded315454ead86fd31a.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid XSE,Interior,Black/Blue SofTex® */Mixed Media,Included,N/A
Hybrid XSE,Interior,Black SofTex® */Mixed Media,Included,N/A
Hybrid XSE,Engine,2.0L 4-Cyl. Hybrid Engine,Included,N/A
Hybrid XSE,Transmission,Continuously Variable Transmission with intelligence and Shift Mode (CVTi-S),Included,N/A
Hybrid XSE,Drivetrain,All-Wheel Drive,Included,N/A
Hybrid XSE,Add-On,JBL® Premium Audio,$800 MSRP,N/A
Hybrid XSE,Add-On,Adaptive Headlights,$615 MSRP,N/A
