Model Name,MSRP,Build URL,Image URL,MPG
SE,"$23,780",https://www.toyota.com/configurator/build/step/model/year/2025/series/corollahatchback/model/6272/?bap_guid=c1a1a3b3-7d18-4853-818a-4dafbcab3b74,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollahatchback/6272/617/3f0a5491bc52597e8eb3512e3bdfe2564b12e35e760fa9e988c9a2f8f4bdf8c2.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",32/41
Nightshade,"$24,780",https://www.toyota.com/configurator/build/step/model/year/2025/series/corollahatchback/model/6276/?bap_guid=c1a1a3b3-7d18-4853-818a-4dafbcab3b74,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollahatchback/6276/820/00293de4f84419b96129a8548dc5edab4d98c2ba709ef3bbffce327f48ff526d.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",32/41
XSE,"$27,080",https://www.toyota.com/configurator/build/step/model/year/2025/series/corollahatchback/model/6274/?bap_guid=c1a1a3b3-7d18-4853-818a-4dafbcab3b74,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollahatchback/6274/809/c62aadf13fea9801726345ff35f2272d22e826a38afabacc34be9664aced0211.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",30/38
